iso3country,party,speaker,date_first,date_last,party.facts.id
NZL,ACT,RODNEY HIDE,1997-02-18,2011-10-06,752
NZL,Labour,ROGER DOUGLAS,1987-09-22,1991-10-16,1049
NZL,Labour,ROGER MAXWELL,1987-09-23,1990-09-04,1049
NZL,National,ROGER MAXWELL,1987-11-19,1999-09-17,1824
NZL,National,ROGER MCCLAY,1987-09-23,1996-08-27,1824
NZL,National,ROGER SOWRY,1990-12-05,2005-08-02,1824
NZL,NZ First,RON MARK,1997-02-19,2019-07-24,591
NZL,Labour,ROSS ROBERTSON,1987-09-23,2014-07-30,1049
NZL,Green,RUSSEL NORMAN,2008-07-01,2015-10-22,1099
NZL,Labour,RUSSELL FAIRBROTHER,2002-08-29,2008-09-23,1049
NZL,Labour,RUSSELL MARSHALL,1987-09-23,1990-09-06,1049
NZL,Labour,RUTH DYSON,1994-03-23,2019-06-27,1049
NZL,National,RUTH RICHARDSON,1987-09-22,1994-07-14,1824
NZL,National,SANDRA GOUDIE,2002-09-04,2011-10-05,1824
NZL,Alliance,SANDRA LEE,1994-03-17,2002-06-11,716
NZL,National,SARAH DOWIE,2014-10-22,2019-07-24,1824
NZL,National,SCOTT SIMPSON,2012-02-16,2019-06-26,1824
NZL,National,SHANE ARDERN,1998-05-26,2014-07-30,1824
NZL,Labour,SHANE JONES,2005-11-15,2014-05-21,1049
NZL,NZ First,SHANE JONES,2017-11-09,2019-07-24,591
NZL,National,SHANE RETI,2014-10-29,2019-07-24,1824
NZL,National,SIMEON BROWN,2017-11-14,2019-06-26,1824
NZL,National,SIMON BRIDGES,2008-12-09,2019-07-24,1824
NZL,National,SIMON O’CONNOR,2012-02-16,2019-07-24,1824
NZL,National,SIMON POWER,2000-02-09,2011-10-06,1824
NZL,National,SIMON UPTON,1987-09-23,2000-12-12,1824
NZL,ACT,SIR ROGER DOUGLAS,2008-12-09,2011-09-29,752
NZL,Labour,SONJA DAVIES,1987-09-24,1993-09-23,1049
NZL,NA,SPEAKER,2018-01-30,2019-07-24,NA
NZL,Labour,STAN RODGER,1987-09-23,1990-02-28,1049
NZL,Green,STEFFAN BROWNING,2012-02-07,2017-08-16,1099
NZL,ACT,STEPHEN FRANKS,2000-02-09,2005-08-02,752
NZL,Labour,STEVE CHADWICK,2000-02-08,2011-10-05,1049
NZL,Labour,STEVE MAHAREY,1990-12-12,2008-09-23,1049
NZL,National,STEVEN JOYCE,2008-12-09,2018-03-27,1824
NZL,Labour,STUART NASH,2008-12-09,2019-07-23,1049
NZL,National,STUART SMITH,2014-10-22,2019-07-24,1824
NZL,Labour,SU’A WILLIAM SIO,2008-04-01,2017-02-16,1049
NZL,Green,SUE BRADFORD,1999-12-22,2009-10-27,1099
NZL,Green,SUE KEDGLEY,2000-02-09,2011-09-27,1099
NZL,Labour,SUE MORONEY,2005-11-15,2017-08-09,1049
NZL,Labour,SUZANNE SINCLAIR,1994-03-22,1996-08-21,1049
NZL,NA,TAHIR NAWAZ,2019-03-19,2019-03-19,NA
NZL,Labour,TAITO PHILLIP FIELD,1994-03-09,2006-08-23,1049
NZL,Independent,TAITO PHILLIP FIELD,2007-02-21,2008-09-23,NA
NZL,Labour,TAMATI COFFEY,2017-11-08,2019-06-26,1049
NZL,Labour,TARIANA TURIA,1997-02-26,2004-04-08,1049
NZL,Maori,TARIANA TURIA,2004-05-04,2014-07-24,1716
NZL,NZ First,TAU HENARE,1993-12-21,1998-08-12,591
NZL,Mauri Pacific,TAU HENARE,1998-08-18,1999-10-05,NA
NZL,National,TAU HENARE,2005-11-15,2014-07-24,1824
NZL,Maori,TE URUROA FLAVELL,2005-11-15,2017-08-17,1716
NZL,NA,TEMPORARY SPEAKER,2018-12-12,2019-05-01,NA
NZL,NA,THE ACTING CHAIRMAN,1989-11-08,1989-11-08,NA
NZL,NA,THE ACTING SPEAKER,1987-12-02,1992-10-22,NA
NZL,NA,THE ASSISTANT SPEAKER,1996-02-21,2017-12-20,NA
NZL,NA,THE CHAIRMAN,1987-11-24,1996-03-06,NA
NZL,NA,THE CHAIRPERSON,1996-02-27,2018-09-04,NA
NZL,NA,THE CLERK,2005-03-03,2017-11-07,NA
NZL,NA,THE DEPUTY CHAIRMAN,1987-12-01,1995-10-10,NA
NZL,NA,THE TEMPORARY CHAIRPERSON,1996-07-23,2010-04-27,NA
NZL,NA,THE TEMPORARY SPEAKER,1992-11-10,2017-08-16,NA
NZL,Labour,TIM BARNETT,1997-02-27,2008-09-23,1049
NZL,National,TIM GROSER,2005-11-15,2015-11-11,1824
NZL,National,TIM MACINDOE,2008-12-09,2019-07-24,1824
NZL,National,TIM VAN DE MOLEN,2017-11-14,2019-07-24,1824
NZL,National,TODD BARCLAY,2014-10-22,2017-08-15,1824
NZL,National,TODD MCCLAY,2008-12-09,2019-07-24,1824
NZL,National,TODD MULLER,2014-10-28,2019-06-26,1824
NZL,National,TONY RYALL,1990-12-11,2014-07-30,1824
NZL,National,TONY STEEL,1990-12-04,2002-05-15,1824
NZL,NZ First,TRACEY MARTIN,2012-02-08,2019-07-23,591
NZL,Labour,TREVOR DE CLEENE,1987-09-23,1990-09-04,1049
NZL,Labour,TREVOR MALLARD,1987-09-16,2017-08-17,1049
NZL,National,TREVOR ROGERS,1990-12-13,1996-08-27,1824
NZL,Labour,TREVOR YOUNG,1987-09-30,1990-09-06,1049
NZL,NZ First,TUARIKI JOHN DELAMERE,1997-02-19,1998-08-11,591
NZL,Te Tawharau,TUARIKI JOHN DELAMERE,1998-08-18,1999-10-05,NA
NZL,NZ First,TUKOROIRANGI MORGAN,1997-02-25,1998-08-11,591
NZL,Mauri Pacific,TUKOROIRANGI MORGAN,1998-09-09,1999-10-05,NA
NZL,NZ First,TUTEKAWA WYLLIE,1997-02-20,1999-10-05,591
NZL,National,VENN YOUNG,1987-09-23,1990-09-06,1824
NZL,Labour,VIRGINIA ANDERSEN,2017-11-15,2018-10-17,1049
NZL,National,WARREN COOPER,1987-09-24,1996-07-24,1824
NZL,National,WARREN KYD,1987-09-24,2002-06-11,1824
NZL,National,WAYNE KIMBER,1990-12-05,1993-09-23,1824
NZL,National,WAYNE MAPP,1997-02-20,2011-10-05,1824
NZL,Labour,WHETU TIRIKATENE-SULLIVAN,1987-10-07,1996-07-31,1049
NZL,Alliance,WILLIE JACKSON,2000-02-08,2002-06-11,716
NZL,Labour,WILLIE JACKSON,2017-11-29,2019-06-26,1049
NZL,Labour,WILLOW-JEAN PRIME,2017-11-14,2019-07-24,1049
NZL,National,WINSTON PETERS,1987-09-23,1993-07-01,1824
NZL,NZ First,WINSTON PETERS,1988-12-08,2019-07-24,591
NZL,National,WYATT CREECH,1988-07-20,2002-06-11,1824
SWE,M,ABDIRIZAK WABERI,2010-11-04,2014-01-29,690
SWE,C,ABIR AL-SAHLANI,2010-11-04,2014-06-04,199
SWE,KD,ACKO ANKARBERG JOHANSSON,2018-11-22,2018-12-20,651
SWE,SD,ADAM MARTTINEN,2013-05-16,2018-12-14,409
SWE,S,ADNAN DIBRANI,2010-11-04,2018-12-21,487
SWE,C,AGNE HANSSON,1990-10-11,2006-06-17,199
SWE,FP,AGNE HANSSON,1993-04-22,1993-04-22,1274
SWE,FP,AGNETA BERLINER,2006-12-13,2010-06-23,1274
SWE,MP,AGNETA BÖRJESSON,2011-02-16,2018-06-18,456
SWE,S,AGNETA BRENDT,1997-01-23,2002-05-22,487
SWE,S,AGNETA GILLE,2002-11-14,2018-04-12,487
SWE,S,AGNETA KARLSSON,2013-11-14,2013-11-26,487
SWE,S,AGNETA LUNDBERG,1994-11-30,2009-11-18,487
SWE,MP,AGNETA LUTTROPP,2010-11-04,2014-06-23,456
SWE,S,AGNETA RINGMAN,1995-03-07,2006-05-16,487
SWE,S,AINA WESTIN,1990-11-29,1990-11-29,487
SWE,FP,ÅKE BERGBÄCK,2005-10-12,2005-11-24,1274
SWE,KD,ÅKE CARNERÖ,1991-11-12,2002-05-31,651
SWE,S,ÅKE GUSTAVSSON,1990-11-13,2002-05-23,487
SWE,C,ÅKE SANDSTRÖM,1998-11-12,2010-06-16,199
SWE,S,ÅKE SELBERG,1990-10-11,1994-05-18,487
SWE,M,ÅKE SUNDQVIST,1996-06-04,1998-03-25,690
SWE,S,ÅKE WICTORSSON,1990-10-16,1991-06-11,487
SWE,M,Ålderspresident ANDERS BJÖRCK,2002-09-30,2002-09-30,690
SWE,M,Ålderspresident BEATRICE ASK,2018-09-24,2018-09-24,690
SWE,NA,Ålderspresident INGVAR CARLSSON,1994-10-03,1994-10-03,NA
SWE,S,Ålderspresident KRISTER ÖRNFJÄDER,2015-06-17,2018-06-20,487
SWE,M,Ålderspresident PER WESTERBERG,2006-10-02,2014-12-19,690
SWE,NA,ÅLDERSPRESIDENTEN,2015-04-22,2015-04-22,NA
SWE,S,ALEKSANDER GABELIC,2007-04-12,2010-03-11,487
SWE,V,ALEXANDER CHRISOPOULOS,1991-02-07,1991-04-25,830
SWE,SD,ALEXANDER CHRISTIANSSON,2018-10-17,2018-12-20,409
SWE,M,ALEXANDRA ANSTRELL,2016-09-08,2018-12-17,690
SWE,S,ALEXANDRA VÖLKER,2014-11-11,2018-05-31,487
SWE,S,ALF EGNERFORS,1991-04-16,1994-04-27,487
SWE,S,ALF ERIKSSON,1992-12-08,2010-06-09,487
SWE,KD,ALF SVENSSON,1992-06-10,2009-04-15,651
SWE,FP,ALF SVENSSON,1997-06-12,1997-06-12,1274
SWE,M,ALF WENNERFORS,1990-11-22,1994-06-07,690
SWE,V,ALI ESBATI,2013-02-19,2018-12-20,830
SWE,V,ALICE ÅSTRÖM,1994-10-20,2010-04-22,830
SWE,MP,ALICE ÅSTRÖM,1994-12-07,1994-12-07,456
SWE,C,ALIREZA AKHONDI,2018-10-17,2018-12-20,199
SWE,M,ALLAN EKSTRÖM,1990-12-04,1991-05-08,690
SWE,S,ALLAN LARSSON,1991-01-10,1994-10-19,487
SWE,FP,ALLAN WIDMAN,2002-12-09,2015-11-20,1274
SWE,L,ALLAN WIDMAN,2015-12-15,2018-12-17,1274
SWE,KD,ALWA WENNERLUND,1992-02-13,1994-05-25,651
SWE,KD,AMANDA AGESTAV,1999-12-02,2002-01-23,651
SWE,KD,AMANDA GRÖNLUND,1998-10-22,1999-05-26,651
SWE,MP,AMANDA PALMSTIERNA,2018-10-23,2018-12-17,456
SWE,S,AMEER SACHET,2006-02-01,2010-06-15,487
SWE,V,AMINEH KAKABAVEH,2008-03-27,2018-06-08,830
SWE,M,AMIR ADAN,2010-12-15,2018-06-14,690
SWE,S,AMNE ALI,2018-03-15,2018-05-03,487
SWE,FP,ANA MARIA NARTI,1999-11-18,2006-06-13,1274
SWE,C,ANDERS AHLGREN,2012-11-22,2015-12-15,199
SWE,C,ANDERS ÅKESSON,2006-11-21,2018-12-19,199
SWE,KD,ANDERS ANDERSSON,2009-11-26,2014-06-12,651
SWE,S,ANDERS BENGTSSON,2001-04-06,2006-06-09,487
SWE,S,ANDERS BERGLÖV,1999-02-10,2002-05-29,487
SWE,M,ANDERS BJÖRCK,1990-11-14,1991-06-11,690
SWE,FP,ANDERS CASTBERGER,1990-10-17,1991-06-12,1274
SWE,M,ANDERS CASTBERGER,1990-10-17,1990-10-17,690
SWE,M,ANDERS DAU,1990-12-06,1990-12-06,690
SWE,C,ANDERS FLANKING,2010-11-04,2011-06-08,199
SWE,SD,ANDERS FORSBERG,2014-10-16,2016-12-07,409
SWE,M,ANDERS G HÖGMARK,1990-10-24,2006-06-02,690
SWE,M,ANDERS HANSSON,2006-12-22,2018-06-13,690
SWE,FP,ANDERS JOHNSON,1998-01-21,1998-06-09,1274
SWE,S,ANDERS KARLSSON,1998-11-27,2014-06-26,487
SWE,C,ANDERS LARSSON,2003-05-14,2005-05-31,199
SWE,S,ANDERS LÖNNBERG,2016-03-10,2016-03-10,487
SWE,S,ANDERS NILSSON,1990-12-05,1998-02-18,487
SWE,S,ANDERS ÖSTERBERG,2016-01-21,2018-04-26,487
SWE,MP,ANDERS SCHRÖDER,2014-11-14,2018-05-02,456
SWE,KD,ANDERS SELLSTRÖM,2010-10-12,2014-06-26,651
SWE,M,ANDERS SJÖLUND,1998-11-26,2002-05-14,690
SWE,S,ANDERS SUNDSTRÖM,2002-12-03,2002-12-09,487
SWE,C,ANDERS SVÄRD,1990-11-07,1998-05-29,199
SWE,M,ANDERS SVÄRD,1990-11-07,1990-11-07,690
SWE,C,ANDERS W JONSSON,2010-10-21,2018-09-24,199
SWE,V,ANDERS WIKLUND,2002-12-18,2006-05-18,830
SWE,S,ANDERS YGEMAN,1995-02-10,2018-12-14,487
SWE,NA,Andre vice talman BIRGITTA SELLÉN,2006-11-08,2009-05-07,NA
SWE,NA,Andre vice talman BJÖRN SÖDER,2015-01-22,2015-01-22,NA
SWE,NA,Andre vice talman CHRISTER EIREFELT,1991-04-17,1994-06-03,NA
SWE,NA,Andre vice talman EVA ZETTERBERG,1999-03-11,2002-06-05,NA
SWE,NA,Andre vice talman GÖREL THURDIN,1994-11-22,1998-06-04,NA
SWE,NA,Andre vice talman KERSTIN HEINEMANN,2002-11-06,2006-06-01,NA
SWE,NA,Andre vice talman ULF HOLM,2011-10-28,2013-05-28,NA
SWE,NA,ANDRE VICE TALMANNEN,1990-10-10,2018-12-17,NA
SWE,C,ANDREAS CARLGREN,1994-10-18,1998-05-29,199
SWE,KD,ANDREAS CARLSON,2010-10-21,2018-12-14,651
SWE,M,ANDREAS NORLÉN,2006-11-09,2018-06-18,690
SWE,M,ANETTE ÅKESSON,2013-03-08,2018-06-04,690
SWE,SD,ANGELICA LUNDBERG,2018-10-17,2018-11-21,409
SWE,SD,ANGELIKA BENGTSSON,2015-01-22,2018-11-14,409
SWE,FP,ANITA BRODÉN,2002-11-05,2014-06-18,1274
SWE,S,ANITA GRADIN,1991-04-12,1992-05-06,487
SWE,S,ANITA JOHANSSON,1991-02-08,2006-05-17,487
SWE,S,ANITA JÖNSSON,1991-04-11,2006-04-05,487
SWE,S,ANITA MODIN,1991-01-15,1992-04-07,487
SWE,S,ANITA PERSSON,1991-01-16,1998-06-04,487
SWE,M,ANITA SIDÉN,1992-05-13,2005-06-10,690
SWE,MP,ANITA STENBERG,1990-10-10,1991-06-12,456
SWE,S,ANN ARLEKLO,2007-01-18,2014-06-25,487
SWE,M,ANN-BRITT ÅSEBOL,2010-12-01,2018-10-17,690
SWE,M,ANN-CATHRINE HAGLUND,1990-10-09,1993-06-07,690
SWE,M,ANN-CHARLOTTE HAMMAR JOHNSSON,2006-12-21,2018-12-14,690
SWE,S,ANN-CHRISTIN AHLBERG,2005-04-13,2018-10-16,487
SWE,SD,ANN-CHRISTINE FROM UTTERSTEDT,2018-10-17,2018-11-22,409
SWE,FP,ANN-KRISTIN FØSKER,1997-10-30,1998-05-27,1274
SWE,S,ANN-KRISTINE JOHANSSON,1994-11-23,2014-06-09,487
SWE,MP,ANN-LOUISE HANSSON,2012-04-18,2012-04-18,456
SWE,S,ANN-MARIE FAGERSTRÖM,1995-06-01,2006-03-09,487
SWE,M,ANN-SOFIE ALM,2018-10-17,2018-12-19,690
SWE,M,ANNA ÅKERHIELM,1995-03-22,2002-06-12,690
SWE,M,ANNA BERGKVIST,2007-01-24,2008-06-12,690
SWE,C,ANNA CORSHAMMAR-BOJERUD,1991-11-29,1997-05-14,199
SWE,FP,ANNA GRÖNLUND KRANTZ,2002-11-07,2006-06-02,1274
SWE,SD,ANNA HAGWALL,2013-03-20,2016-05-11,409
SWE,NA,ANNA HAGWALL,2018-06-18,2018-06-18,NA
SWE,MP,ANNA HORN AF RANTZIEN,1990-10-10,1991-06-03,456
SWE,M,ANNA IBRISAGIC,2002-12-12,2004-04-02,690
SWE,S,ANNA JOHANSSON,2017-11-29,2018-12-20,487
SWE,M,ANNA KINBERG BATRA,2000-05-11,2018-06-20,690
SWE,M,ANNA KÖNIG JERLMYR,2006-11-09,2010-03-04,690
SWE,M,ANNA LILLIEHÖÖK,1999-03-17,2010-06-16,690
SWE,M,ANNA LINDGREN,2002-12-11,2006-03-22,690
SWE,FP,ANNA MARIA NARTI,2000-11-07,2001-11-22,1274
SWE,MP,ANNA SIBINSKA,2018-10-18,2018-12-18,456
SWE,FP,ANNA STEELE,2010-11-04,2014-06-17,1274
SWE,M,ANNA STRÅKANDER,1991-12-10,1991-12-10,690
SWE,M,ANNA TENJE,2009-05-20,2010-06-14,690
SWE,S,ANNA VIKSTRÖM,2015-12-09,2018-11-14,487
SWE,S,ANNA WALLÉN,2010-11-04,2017-05-11,487
SWE,S,ANNA WALLENTHEIM,2014-11-27,2018-05-24,487
SWE,S,ANNA-CAREN SÄTHERBERG,2014-11-12,2018-12-19,487
SWE,S,ANNA-KARIN LUNDSTRÖM,2006-06-08,2006-06-08,487
SWE,S,ANNA-LENA SÖRENSON,2010-11-04,2018-06-04,487
SWE,S,ANNE LUDVIGSSON,1999-02-12,2010-03-16,487
SWE,M,ANNE MARIE BRODÉN,2002-11-06,2014-06-24,690
SWE,SD,ANNE OSKARSSON,2018-12-19,2018-12-19,409
SWE,NA,ANNE RHENMAN,1993-10-14,1993-10-14,NA
SWE,NYD,ANNE SÖRENSEN,1991-10-18,1992-04-09,343
SWE,FP,ANNE WIBBLE,1990-10-09,1997-11-19,1274
SWE,M,ANNE-KATRINE DUNKER,1998-12-08,2002-05-30,690
SWE,FP,ANNE-MARIE EKSTRÖM,2002-11-28,2006-06-08,1274
SWE,M,ANNE-MARIE PÅLSSON,2002-11-06,2010-06-15,690
SWE,V,ANNE-MARIE WALLOUCH,2007-03-14,2007-04-18,830
SWE,S,ANNELI HULTHÉN,1991-01-16,1995-04-19,487
SWE,S,ANNELI SÄRNBLAD,2002-11-06,2010-05-21,487
SWE,KD,ANNELIE ENOCHSON,2000-02-23,2014-06-12,651
SWE,S,ANNELIE KARLSSON,2010-12-16,2018-03-07,487
SWE,MP,ANNICA HJERLING,2018-12-05,2018-12-17,456
SWE,V,ANNICA JONSSON,2004-05-13,2004-05-13,830
SWE,M,ANNICKA ENGBLOM,2006-11-08,2018-12-18,690
SWE,C,ANNIE JOHANSSON,2006-11-09,2011-06-22,199
SWE,C,ANNIE LÖÖF,2014-10-08,2018-12-14,199
SWE,V,ANNIKA ÅHNBERG,1990-10-09,1993-06-03,830
SWE,NA,ANNIKA ÅHNBERG,1992-10-15,1994-06-02,NA
SWE,S,ANNIKA DUÀN,2013-04-18,2013-05-29,487
SWE,KD,ANNIKA ECLUND,2010-11-25,2018-06-19,651
SWE,MP,ANNIKA HIRVONEN FALK,2014-11-12,2018-12-19,456
SWE,M,ANNIKA JONSELL,1995-02-10,1998-05-08,690
SWE,MP,ANNIKA LILLEMETS,2010-11-03,2018-06-20,456
SWE,S,ANNIKA NILSSON,1995-05-17,2004-12-06,487
SWE,MP,ANNIKA NORDGREN,1994-10-20,1998-05-29,456
SWE,C,ANNIKA QARLSSON,2002-11-06,2018-12-19,199
SWE,S,ANNIKA STRANDHÄLL,2016-05-10,2016-05-10,487
SWE,M,ANTI AVSAN,2006-11-09,2018-05-22,690
SWE,M,ANTON ABELE,2011-02-16,2012-11-28,690
SWE,S,Arbetsmarknads- och etableringsminister YLVA JOHANSSON,2016-05-27,2018-06-19,487
SWE,S,Arbetsmarknadsminister ANDERS SUNDSTRÖM,1994-10-18,1996-03-13,487
SWE,C,Arbetsmarknadsminister BÖRJE HÖRNLUND,1991-10-15,1994-06-10,199
SWE,M,Arbetsmarknadsminister ELISABETH SVANTESSON,2013-09-27,2014-06-26,690
SWE,M,Arbetsmarknadsminister HILLEVI ENGSTRÖM,2010-10-26,2013-09-05,690
SWE,S,Arbetsmarknadsminister MARGARETA WINBERG,1996-03-28,1998-06-09,487
SWE,S,Arbetsmarknadsminister MONA SAHLIN,1990-10-16,1991-05-28,487
SWE,M,Arbetsmarknadsminister SVEN OTTO LITTORIN,2007-02-15,2010-06-29,690
SWE,S,Arbetsmarknadsminister YLVA JOHANSSON,2014-11-04,2016-05-13,487
SWE,S,ARDALAN SHEKARABI,2013-05-30,2014-04-15,487
SWE,S,ARHE HAMEDNACA,2011-01-18,2017-01-19,487
SWE,M,ARIN KARAPET,2018-10-17,2018-12-15,690
SWE,L,ARMAN TEIMOURI,2018-10-17,2018-12-18,1274
SWE,M,ARNE ANDERSSON,1992-06-03,1998-05-29,690
SWE,S,ARNE ANDERSSON i Gamleby,1990-11-28,1991-05-03,487
SWE,M,ARNE ANDERSSON i Ljung,1990-10-24,1991-06-04,690
SWE,NYD,ARNE JANSSON,1992-02-13,1994-06-10,343
SWE,S,ARNE KJÖRNSBERG,1990-11-28,2006-06-14,487
SWE,S,ARNE KÖRNSBERG,1991-06-11,1991-06-11,487
SWE,S,ARNE MELLQVIST,1991-02-12,1991-04-25,487
SWE,SD,ARON EMILSSON,2014-11-27,2018-12-18,409
SWE,KD,ARON MODIG,2014-11-12,2018-06-04,651
SWE,M,ÅSA ÅGREN WIKSTRÖM,2010-12-13,2010-12-13,690
SWE,M,ÅSA COENRAADS,2011-03-16,2018-06-14,690
SWE,MP,ÅSA DOMEIJ,1990-10-03,2006-06-16,456
SWE,S,ÅSA ERIKSSON,2016-09-08,2018-10-17,487
SWE,S,ÅSA KARLSSON,2018-10-17,2018-10-17,487
SWE,S,ÅSA LINDESTAM,2002-11-07,2018-05-24,487
SWE,MP,ÅSA LINDHAGEN,2018-12-11,2018-12-20,456
SWE,MP,ÅSA ROMSON,2010-10-21,2017-06-14,456
SWE,S,ÅSA STENBERG,1995-04-27,1998-04-29,487
SWE,C,ÅSA TORSTENSSON,1998-12-14,2014-06-09,199
SWE,S,ÅSA WESTLUND,2014-11-11,2018-12-17,487
SWE,S,AXEL ANDERSSON,1991-06-03,1998-05-27,487
SWE,FP,AXEL DARVIK,2002-11-07,2006-05-11,1274
SWE,S,AYLIN FAZELIAN,2018-10-17,2018-10-17,487
SWE,S,AZADEH ROJHAN GUSTAFSSON,2014-11-12,2018-11-07,487
SWE,S,BARBRO ANDERSSON ÖHRN,1990-11-07,2002-06-11,487
SWE,S,BARBRO EVERMO PALMERLUND,1991-05-17,1992-06-03,487
SWE,MP,BARBRO FELTZING,1999-10-28,2006-06-02,456
SWE,S,BARBRO HIETALA NORDLUND,1994-11-30,2006-05-11,487
SWE,MP,BARBRO JOHANSSON,1994-10-19,1999-04-28,456
SWE,FP,BARBRO SANDBERG,1990-10-09,1991-12-10,1274
SWE,FP,BARBRO WESTERHOLM,1990-10-09,2015-06-17,1274
SWE,L,BARBRO WESTERHOLM,2015-12-07,2018-12-19,1274
SWE,M,BEATRICE ASK,1992-01-16,2018-12-17,690
SWE,S,BEATRICE ASK,1996-02-01,1996-02-01,487
SWE,FP,BENGT AHLQUIST,1993-03-30,1994-02-09,1274
SWE,V,BENGT BERG,2010-11-03,2014-06-24,830
SWE,NYD,BENGT DALSTRÖM,1991-10-16,1994-06-10,343
SWE,FP,BENGT ELIASSON,2014-11-27,2015-11-18,1274
SWE,L,BENGT ELIASSON,2015-11-24,2018-12-11,1274
SWE,S,BENGT GÖRANSSON,1991-05-07,1991-05-07,487
SWE,FP,BENGT HARDING OLSON,1990-12-05,1998-06-02,1274
SWE,V,BENGT HURTIG,1990-10-09,1998-06-03,830
SWE,C,BENGT KINDBOM,1990-10-24,1994-06-07,199
SWE,S,BENGT KRONBLAD,1990-10-17,1998-06-04,487
SWE,S,BENGT LINDQVIST,1991-04-22,1995-02-09,487
SWE,S,BENGT NISKA,1999-12-01,2000-02-23,487
SWE,FP,BENGT ROSÉN,1991-03-13,1994-06-07,1274
SWE,S,BENGT SILFVERSTRAND,1991-04-24,2002-06-12,487
SWE,FP,BENGT WESTERBERG,1990-10-03,1994-12-21,1274
SWE,M,BENGT WITTBOM,1991-11-20,1994-06-10,690
SWE,M,BENGT-ANDERS JOHANSSON,2002-10-17,2014-04-02,690
SWE,S,BENGT-GÖRAN HANSSON,2000-02-09,2000-04-12,487
SWE,S,BENGT-OLA RYTTAR,1990-11-30,2002-06-13,487
SWE,M,BERIT ADOLFSSON,1999-01-20,2002-06-05,690
SWE,S,BERIT ANDNOR,1992-02-14,2010-06-14,487
SWE,S,BERIT HÖGMAN,2002-12-19,2018-02-07,487
SWE,V,BERIT JÓHANNESSON,1998-11-12,2006-05-29,830
SWE,S,BERIT LÖFSTEDT,1991-05-23,1997-12-17,487
SWE,S,BERIT OSCARSSON,1990-12-11,1998-05-28,487
SWE,V,BERITH ERIKSSON,1990-10-09,1994-06-09,830
SWE,S,BERNDT EKHOLM,1990-11-07,2006-05-17,487
SWE,FP,BERNDT EKHOLM,1992-05-21,1992-05-21,1274
SWE,S,BERNDT SKÖLDESTIG,1996-05-22,2005-11-16,487
SWE,NYD,BERT KARLSSON,1991-10-16,1994-04-20,343
SWE,MP,BERTIL BORGLUND,1995-05-18,1995-06-12,456
SWE,M,BERTIL DANIELSSON,1990-10-11,1994-06-03,690
SWE,M,BERTIL KJELLBERG,2002-11-07,2010-06-23,690
SWE,V,BERTIL MÅBRINK,1990-10-10,1994-06-07,830
SWE,M,BERTIL PERSSON,1990-10-10,2002-10-31,690
SWE,M,BETTY MALMBERG,2006-11-09,2018-12-20,690
SWE,FP,BIJAN FAHIMI,1999-11-24,1999-12-15,1274
SWE,S,BILLY GUSTAFSSON,2003-03-05,2014-06-10,487
SWE,M,BINO DRUMMOND,2013-04-11,2014-06-24,690
SWE,C,BIRGER ANDERSSON,1990-10-24,1994-06-01,199
SWE,S,BIRGER ANDERSSON,1991-04-16,1991-04-16,487
SWE,M,BIRGER ANDERSSON,1993-05-25,1993-05-25,690
SWE,M,BIRGER HAGÅRD,1990-10-10,1998-06-04,690
SWE,S,BIRGER HAGÅRD,1993-03-17,1993-03-17,487
SWE,V,BIRGER LAHTI,2014-10-16,2018-12-18,830
SWE,S,BIRGER ROSQVIST,1990-10-09,1991-12-19,487
SWE,MP,BIRGER SCHLAUG,1994-10-12,2001-05-30,456
SWE,M,BIRGER SCHLAUG,1996-06-12,1996-06-12,690
SWE,FP,BIRGIT FRIGGEBO,1990-11-06,1997-12-18,1274
SWE,M,BIRGIT HENRIKSSON,1990-12-05,1995-06-13,690
SWE,S,BIRGITTA AHLQVIST,1994-10-20,2006-04-05,487
SWE,C,BIRGITTA CARLSSON,1992-04-23,2006-05-17,199
SWE,S,BIRGITTA CARLSSON,1995-12-07,1995-12-07,487
SWE,S,BIRGITTA DAHL,1991-04-23,1994-05-27,487
SWE,S,BIRGITTA ERIKSSON,2006-11-08,2010-04-28,487
SWE,S,BIRGITTA GIDBLOM,1994-10-19,2004-12-13,487
SWE,S,BIRGITTA GIDLUND,1997-12-15,1997-12-15,487
SWE,C,BIRGITTA HAMBRAEUS,1990-10-24,1998-06-03,199
SWE,S,BIRGITTA JOHANSSON,1990-11-28,1998-06-05,487
SWE,FP,BIRGITTA OHLSSON,2002-12-10,2015-11-11,1274
SWE,L,BIRGITTA OHLSSON,2015-11-25,2018-02-14,1274
SWE,M,BIRGITTA RYDLE,1991-03-12,1991-06-05,690
SWE,FP,BIRGITTA RYDLE,1991-06-05,1991-06-05,1274
SWE,C,BIRGITTA SELLÉN,1998-10-15,2009-03-26,199
SWE,M,BIRGITTA WICHNE,1995-05-18,1998-06-08,690
SWE,M,BIRGITTA WISTRAND,1992-01-16,2002-10-31,690
SWE,S,BIRTHE SÖRESTEDT,1990-10-09,1998-05-28,487
SWE,S,BJÖRN ERICSON,1991-03-21,1998-06-05,487
SWE,M,BJÖRN HAMILTON,2003-05-21,2010-06-17,690
SWE,S,BJÖRN KAALING,1991-06-12,2002-04-24,487
SWE,M,BJÖRN LEIVIK,1998-12-10,2010-06-14,690
SWE,S,BJÖRN LIND,2009-11-10,2010-01-21,487
